,text,ref_doc_id
1185,"Kaufkraft und Teuerung
Wie Inflation Wahlen beeinflusst
Stand: 31.01.2025 11:02 Uhr
In den USA hat die hohe Inflation die Wahl mitentschieden. Auch wenn hierzulande derzeit ein anderes Thema den Wahlkampf dominiert: Welchen Einfluss hat die Teuerung auf die Wahlentscheidung der Deutschen?
""Inflation ist ein komplexes Phänomen, das derzeit viele Staaten weltweit betrifft. Parteien von links und rechts bieten einfache und schnelle Lösungen für diese Herausforderung an. Die gibt es aber nicht."" Das sagt Jonathan Federle. Er arbeitet beim Kiel Institut für Weltwirtschaft (IfW). Dort ist der 30-Jährige für Makroökonomie zuständig - also für gesamtwirtschaftliche Zusammenhänge.
Hohe Teuerungsraten stärken die politischen Ränder
Federle hat eine Studie zum Thema Inflation mitverfasst. Der englische Titel: ""Inflation Surprises and Election Outcomes"". Darin wurden 365 Wahlen in 18 Industrieländern zwischen 1948 und 2023 analysiert. Das Ergebnis: Eine hohe Inflation von zehn Prozent und schwache Gehaltszuwächse können Parteien an den politischen Rändern bei Wahlen bis zu 2,8 Prozent an Zuspruch bringen.
Grund dieser Wählerwanderung sei der Frust der Bürger über immer weniger Geld im Portemonnaie. Sowohl ein Teil des Zuspruchs für Donald Trump in den USA als auch für die AfD und das BSW in Deutschland seien damit zu erklären, erklärt Federle.
Wachsende Unzufriedenheit in der Bevölkerung
Vor allem in der unteren Mittelschicht gebe es Abstiegsängste, weil sich die Menschen direkt von der Inflation bedroht fühlten. Geldentwertung habe aber noch weitere negative Folgen: ""Steigt die Inflation schneller als die Reallöhne, verstärkt sich auch insgesamt die Unzufriedenheit in der Bevölkerung"", sagt Federle.",2025-01-31/wirtschaft/article_4.md
1186,"Grund dieser Wählerwanderung sei der Frust der Bürger über immer weniger Geld im Portemonnaie. Sowohl ein Teil des Zuspruchs für Donald Trump in den USA als auch für die AfD und das BSW in Deutschland seien damit zu erklären, erklärt Federle.
Wachsende Unzufriedenheit in der Bevölkerung
Vor allem in der unteren Mittelschicht gebe es Abstiegsängste, weil sich die Menschen direkt von der Inflation bedroht fühlten. Geldentwertung habe aber noch weitere negative Folgen: ""Steigt die Inflation schneller als die Reallöhne, verstärkt sich auch insgesamt die Unzufriedenheit in der Bevölkerung"", sagt Federle. Die aktuellen Entwicklungen weltweit seien aber nicht neu. ""Diese Phänomene gelten generell für Zeiten mit hoher Inflation - etwa wie bei der Ölkrise der 1970er Jahre. Oft hat sich dann die Unterstützung für politische Amtsinhaber verringert.""
Für die derzeit hohen Umfragewerte der AfD oder für das BSW in Teilen Ostdeutschlands gebe es aber auch andere Gründe, erklärt der Wirtschaftswissenschaftler. ""Ich denke da etwa an die anhaltende Debatte um Migration. Das verstärkt den Zulauf zu den politischen Rändern"", unterstreicht Federle.
""It's the economy, stupid!""
David Sirakov hat den Wahlkampf in den USA genau verfolgt. ""In den USA war die massive Teuerung das große Wahlkampfthema - wie so oft. Außen- oder Sicherheitspolitik hat die Menschen weniger interessiert. Schon Bill Clinton hatte es bei seiner Kampagne 1992 auf den Punkt gebracht: 'It's the economy, stupid!'""
Sirakov ist Direktor der Atlantischen Akademie Rheinland-Pfalz. In seiner Forschung beschäftigt er sich mit der US-Innenpolitik mit Schwerpunkt auf die politische Polarisierung. ""Auch und gerade 'Otto Normalamerikaner' haben unter den Preissteigerungen bei den Gütern des täglichen Gebrauchs gelitten.",2025-01-31/wirtschaft/article_4.md
1187,"Das verstärkt den Zulauf zu den politischen Rändern"", unterstreicht Federle.
""It's the economy, stupid!""
David Sirakov hat den Wahlkampf in den USA genau verfolgt. ""In den USA war die massive Teuerung das große Wahlkampfthema - wie so oft. Außen- oder Sicherheitspolitik hat die Menschen weniger interessiert. Schon Bill Clinton hatte es bei seiner Kampagne 1992 auf den Punkt gebracht: 'It's the economy, stupid!'""
Sirakov ist Direktor der Atlantischen Akademie Rheinland-Pfalz. In seiner Forschung beschäftigt er sich mit der US-Innenpolitik mit Schwerpunkt auf die politische Polarisierung. ""Auch und gerade 'Otto Normalamerikaner' haben unter den Preissteigerungen bei den Gütern des täglichen Gebrauchs gelitten. Das Thema hat den Wahlkampf entschieden"", ist Sirakov überzeugt.
US-Vizepräsidentin Kamala Harris habe in einem strategischen Dilemma gesteckt. ""Sie konnte sich nicht von Biden absetzen, da sie Teil der amtierenden Regierung war. Auch wenn die Gründe für die Inflation sehr vielschichtig waren: Unter Biden ist die Teuerung nach oben geschossen.""
Trump hat profitiert - wird er es richten?
Viele US-Amerikaner hätten sie und ihre Politik daher als Teil des Problems und nicht als Lösung gesehen. Trump dagegen habe die Preise ständig thematisiert - etwa mit Bonbons. Dabei präsentierte er dem Publikum zwei unterschiedlich große Schachteln mit den Süßigkeiten: eine in Normalgröße, die andere als Miniversion. Seine Botschaft: Für dasselbe Geld gibt es jetzt weniger. Die politische Konkurrenz und auch Teil der US-Medien machten sich darüber lustig. Doch beim Wahlvolk kam der Vergleich an: Das Leben wird immer teurer.",2025-01-31/wirtschaft/article_4.md
1188,"Auch wenn die Gründe für die Inflation sehr vielschichtig waren: Unter Biden ist die Teuerung nach oben geschossen.""
Trump hat profitiert - wird er es richten?
Viele US-Amerikaner hätten sie und ihre Politik daher als Teil des Problems und nicht als Lösung gesehen. Trump dagegen habe die Preise ständig thematisiert - etwa mit Bonbons. Dabei präsentierte er dem Publikum zwei unterschiedlich große Schachteln mit den Süßigkeiten: eine in Normalgröße, die andere als Miniversion. Seine Botschaft: Für dasselbe Geld gibt es jetzt weniger. Die politische Konkurrenz und auch Teil der US-Medien machten sich darüber lustig. Doch beim Wahlvolk kam der Vergleich an: Das Leben wird immer teurer.
Aus Sicht von Sirakov hat Trump aber nur Versprechungen gemacht: ""Sollte der US-Präsident die Zölle wirklich anheben, würde das wiederum die Teuerung anfachen, weil ausländische Waren im Preis steigen würden."" Trump habe aber sowieso ein langfristiges Problem, glaubt Sirakov. ""Auch wenn die Inflation zurückgeht: Das Preisniveau wird bleiben. Das könnte Trump nach dieser Kampagne gerade bei den Bürgern mit wenig Einkommen auf die Füße fallen.""
""Demokraten haben das Problem unterschätzt""
""Speck geht durch die Decke - das war ein beliebter Wahlkampfspruch von Trump. Damit spielte er auf die Preise im Supermarkt an"", sagt Gunther Schnabl. Er ist seit einigen Wochen Direktor beim Research Institute des Vermögensverwalters Flossbach von Storch. Gleichzeitig ist Schnabl Professor an der Universität Leipzig.
""Die Demokraten haben das Thema unterschätzt, auch weil die Stammwählerschaft gut dotierte Jobs in den Städten hat."" Was aber wird Trump jetzt konkret gegen die Teuerung machen? ""Zölle würden die Inflation weiter antreiben.",2025-01-31/wirtschaft/article_4.md
1189,"Das könnte Trump nach dieser Kampagne gerade bei den Bürgern mit wenig Einkommen auf die Füße fallen.""
""Demokraten haben das Problem unterschätzt""
""Speck geht durch die Decke - das war ein beliebter Wahlkampfspruch von Trump. Damit spielte er auf die Preise im Supermarkt an"", sagt Gunther Schnabl. Er ist seit einigen Wochen Direktor beim Research Institute des Vermögensverwalters Flossbach von Storch. Gleichzeitig ist Schnabl Professor an der Universität Leipzig.
""Die Demokraten haben das Thema unterschätzt, auch weil die Stammwählerschaft gut dotierte Jobs in den Städten hat."" Was aber wird Trump jetzt konkret gegen die Teuerung machen? ""Zölle würden die Inflation weiter antreiben. Sollte er aber die Staatsausgaben kürzen, die Verwaltung stutzen, die Wirtschaft deregulieren, mehr Öl und Gas in den USA fördern und so die Energiepreise senken, könnte es zu einem Rückgang kommen"", schätzt Schnabl. ""Man muss aber abwarten, was er wirklich tun wird.""
Parteien in Deutschland ducken sich weg
Schnabl spannt einen Bogen von den vergangenen Wahlen in den USA zum anstehenden Urnengang in Deutschland. Die Teuerung sei auch in der Bundesrepublik eine Last für immer mehr Menschen. ""Die Politik hat das Thema noch nicht ausreichend adressiert"", schildert Schnabl, der die Wahlprogramme darauf durchforstet hat.
""Inflation wird vor allem von der Linken angesprochen, teils auch von den Grünen. Ich habe aber in den Programmen dieser beiden Parteien nichts gelesen, was das Problem auch nur im Ansatz realistisch angeht. Höhere Steuern für Reiche werden nicht funktionieren"", erklärt Schnabl. ""So viel Steuern kann man gar nicht einnehmen, um die Preise im Supermarkt oder auf dem Immobilienmarkt durch Subventionen merklich zu senken. Preiskontrollen führen dazu, dass sich das Angebot verknappt, wie bereits am Wohnungsmarkt deutlich ist.""",2025-01-31/wirtschaft/article_4.md
1190,"Die Teuerung sei auch in der Bundesrepublik eine Last für immer mehr Menschen. ""Die Politik hat das Thema noch nicht ausreichend adressiert"", schildert Schnabl, der die Wahlprogramme darauf durchforstet hat.
""Inflation wird vor allem von der Linken angesprochen, teils auch von den Grünen. Ich habe aber in den Programmen dieser beiden Parteien nichts gelesen, was das Problem auch nur im Ansatz realistisch angeht. Höhere Steuern für Reiche werden nicht funktionieren"", erklärt Schnabl. ""So viel Steuern kann man gar nicht einnehmen, um die Preise im Supermarkt oder auf dem Immobilienmarkt durch Subventionen merklich zu senken. Preiskontrollen führen dazu, dass sich das Angebot verknappt, wie bereits am Wohnungsmarkt deutlich ist.""
In den Wahlprogrammen von Union und FDP sieht Schnabl zwar einige Ansätze, die Energie- und Bürokosten als wichtige treibende Faktoren der Inflation zu senken. ""In Summe ist das aber noch zu zaghaft. Auch hier gibt es ein strategisches Problem: Mit echten Reformen dürfte man in Deutschland kaum eine Wahl gewinnen."" So habe Angela Merkel 2005 einen sicher geglaubten Wahlsieg auf den letzten Metern fast noch verspielt. Die damalige CDU-Herausforderin des damaligen Kanzlers Gerhard Schröder hatte für eine umfangreiche Reformagenda Wahlkampf gemacht.
Inflationsdruck dürfte anhalten
Was ist von einer neuen Bundesregierung zu erwarten? Schnabl ist skeptisch: ""Die eigentlichen Gründe der Inflation wollen viele Politiker nicht sehen."" Der marktwirtschaftliche Rahmen, der die Grundlage des Wohlstands in Deutschland sei, habe durch zu hohe Ausgabenverpflichtungen des Staates, zu hohe Steuern und Abgaben, Subventionen und Bürokratie Schaden genommen.
""Eine Folge ist eine schwache Währung und Inflation"", meint Schnabl. ""Wer konnte, hat sich in Immobilien, Aktien, Gold oder Bitcoin geflüchtet.""",2025-01-31/wirtschaft/article_4.md
1191,"Die damalige CDU-Herausforderin des damaligen Kanzlers Gerhard Schröder hatte für eine umfangreiche Reformagenda Wahlkampf gemacht.
Inflationsdruck dürfte anhalten
Was ist von einer neuen Bundesregierung zu erwarten? Schnabl ist skeptisch: ""Die eigentlichen Gründe der Inflation wollen viele Politiker nicht sehen."" Der marktwirtschaftliche Rahmen, der die Grundlage des Wohlstands in Deutschland sei, habe durch zu hohe Ausgabenverpflichtungen des Staates, zu hohe Steuern und Abgaben, Subventionen und Bürokratie Schaden genommen.
""Eine Folge ist eine schwache Währung und Inflation"", meint Schnabl. ""Wer konnte, hat sich in Immobilien, Aktien, Gold oder Bitcoin geflüchtet."" Das dokumentiere die Angst vieler vor der Geldentwertung, meint Schnabl. Und: ""Die Bürgerinnen und Bürger sind viel weiter als so mancher Politiker.""
Der Inflationsdruck werde weiter bestehen, wenn die Probleme ungelöst bleiben. Der Frust bei den Bürgern werde dann weiter steigen und politische Instabilitäten die Folge sein. Keine guten Aussichten.",2025-01-31/wirtschaft/article_4.md
1192,"Verschiedene Modelle
Mit Altersteilzeit Richtung Ruhestand
Stand: 31.01.2025 06:49 Uhr
Viele Beschäftigte wollen in den letzten Jahren vor der Rente beruflich kürzer treten. Altersteilzeit ermöglicht das, und zwar mit begrenzten Einbußen beim Einkommen - unter bestimmten Voraussetzungen.
Das Arbeitsleben mit weniger Arbeitszeit ausklingen lassen und dabei ""fast"" so viel verdienen wie zuvor - oder einige Jahre vor der Rente aus dem Job aussteigen ohne größere finanzielle Einbußen: Die Altersteilzeit ist ein Wunschmodell für viele Arbeitnehmerinnen und Arbeitnehmer.
Einen Rechtsanspruch auf Altersteilzeit gibt es in Deutschland nicht. Der Arbeitgeber muss einer Altersteilzeit stets zustimmen. Tut er dies, gibt es auf Arbeitnehmerseite ein paar Voraussetzungen, die erfüllt sein müssen.
Durchs ""Altersteilzeitgesetz"" geregelt
""Grundsätzlich kommt Altersteilzeit für Beschäftigte infrage, die mindestens 55 Jahre alt sind und die in den letzten fünf Jahren vor der Altersteilzeit wenigstens 1.080 Tage, also im Prinzip rund drei Jahre, sozialversicherungspflichtig beschäftigt waren"", sagt Rentenberater Thomas Neumann. ""Und die Altersteilzeit muss mindestens bis zu einem Zeitpunkt andauern, ab dem man dann auch eine Altersrente frühestens beanspruchen kann.""
Eine solche Altersrente kann die reguläre Rente sein, die mit 67 Jahren beginnt, aber auch eine Rente mit Abschlägen, die frühestens mit 63 Jahren startet. Die Voraussetzungen und Regelungen für Altersteilzeit sind in einem ""Altersteilzeitgesetz"" vorgegeben. Dazu gehört auch die Ausgestaltung der Altersteilzeit, wie sie Arbeitnehmerinnen und Arbeitnehmer mit ihrem Unternehmen vereinbaren können.
Blockmodell oder Gleichverteilungsmodell
Vor allem zwei Formen der Altersteilzeit haben sich durchgesetzt.",2025-01-31/wirtschaft/article_3.md
1193,"""Und die Altersteilzeit muss mindestens bis zu einem Zeitpunkt andauern, ab dem man dann auch eine Altersrente frühestens beanspruchen kann.""
Eine solche Altersrente kann die reguläre Rente sein, die mit 67 Jahren beginnt, aber auch eine Rente mit Abschlägen, die frühestens mit 63 Jahren startet. Die Voraussetzungen und Regelungen für Altersteilzeit sind in einem ""Altersteilzeitgesetz"" vorgegeben. Dazu gehört auch die Ausgestaltung der Altersteilzeit, wie sie Arbeitnehmerinnen und Arbeitnehmer mit ihrem Unternehmen vereinbaren können.
Blockmodell oder Gleichverteilungsmodell
Vor allem zwei Formen der Altersteilzeit haben sich durchgesetzt. Das ist einerseits so genannte Blockmodell: Dabei arbeiten die Beschäftigten in der ersten Hälfte der Altersteilzeit genauso weiter wie vorher, die ""Aktivphase"". In der zweiten Hälfte der Altersteilzeit, der ""Passivphase"", liegt die Arbeitszeit bei null. In einer zweiten Variante, dem ""Gleichverteilungsmodell"", wird über die gesamte Phase der Altersteilzeit die Arbeitszeit auf 50 Prozent reduziert.
Aber Altersteilzeit kann auch individuell verhandelt werden, erklärt Klaus Morgenstern vom Deutschen Institut für Altersvorsorge (DIA): ""Man könnte zum Beispiel sagen, ich arbeite zunächst drei Tage pro Woche und habe zwei Tage frei über einen gewissen Zeitraum. Und in einem späteren Zeitraum arbeite ich zwei Tage und habe drei Tage frei"". In Übereinstimmung mit dem Arbeitgeber kann man also recht frei vereinbaren, wie die Arbeitszeit verteilt wird.
Arbeitszeit wird um 50 Prozent reduziert
Generell wird bei Altersteilzeit die Arbeitszeit auf 50 Prozent der vorherigen Tätigkeit reduziert. Wer also bereits vorher in Teilzeit gearbeitet hat, halbiert ebenfalls seine Stundenzahl. Auch das vorherige Gehalt wird bei der Altersteilzeit halbiert. Beschäftigte erhalten aber vom Arbeitsgeber zusätzlich einen Aufstockungsbetrag zum Gehalt dazu.",2025-01-31/wirtschaft/article_3.md
1194,"Und in einem späteren Zeitraum arbeite ich zwei Tage und habe drei Tage frei"". In Übereinstimmung mit dem Arbeitgeber kann man also recht frei vereinbaren, wie die Arbeitszeit verteilt wird.
Arbeitszeit wird um 50 Prozent reduziert
Generell wird bei Altersteilzeit die Arbeitszeit auf 50 Prozent der vorherigen Tätigkeit reduziert. Wer also bereits vorher in Teilzeit gearbeitet hat, halbiert ebenfalls seine Stundenzahl. Auch das vorherige Gehalt wird bei der Altersteilzeit halbiert. Beschäftigte erhalten aber vom Arbeitsgeber zusätzlich einen Aufstockungsbetrag zum Gehalt dazu. Dieser muss mindestens 20 Prozent des vorherigen Lohns betragen. So liegt das Einkommen bei Altersteilzeit bei rund 70 Prozent der vorherigen Bezüge. Dieses Lohnniveau gilt dann während der Aktivphase, aber auch in der Passivphase, in der gar nicht mehr gearbeitet wird.
Gerade bei größeren Unternehmen, die Altersteilzeit anbieten, wird der Aufstockungsbetrag über die verpflichtenden 20 Prozent hinaus noch angehoben. Allerdings kann dort in Betriebsvereinbarungen oder Tarifverträgen auch genau geregelt sein, wer überhaupt Altersteilzeit nutzen kann. Große Konzerne nutzen Altersteilzeit auch, um Personal schonend abzubauen und Umstrukturierungen im Unternehmen zu beschleunigen.
Aufstockungsbetrag ist zunächst steuerfrei
Der Aufstockungsbetrag ist steuer- und sozialabgabenfrei, hat aber dennoch einen steuerlichen Effekt, so Rentenberater Neumann: ""Der Aufstockungsbetrag unterliegt dem sogenannten Progressionsvorbehalt, und dieser führt zu einem höheren Steuersatz auf das halbierte Einkommen. Wenn das Altersteilzeitentgelt hoch ist, dann kann dieser Progressionsvorbehalt auch schmerzhaft sein."" Nach der Einkommensteuererklärung können also unter Umständen Nachzahlungen drohen.",2025-01-31/wirtschaft/article_3.md
1195,"Große Konzerne nutzen Altersteilzeit auch, um Personal schonend abzubauen und Umstrukturierungen im Unternehmen zu beschleunigen.
Aufstockungsbetrag ist zunächst steuerfrei
Der Aufstockungsbetrag ist steuer- und sozialabgabenfrei, hat aber dennoch einen steuerlichen Effekt, so Rentenberater Neumann: ""Der Aufstockungsbetrag unterliegt dem sogenannten Progressionsvorbehalt, und dieser führt zu einem höheren Steuersatz auf das halbierte Einkommen. Wenn das Altersteilzeitentgelt hoch ist, dann kann dieser Progressionsvorbehalt auch schmerzhaft sein."" Nach der Einkommensteuererklärung können also unter Umständen Nachzahlungen drohen.
Der Arbeitgeber steuert bei der Altersteilzeit aber nicht nur einen Aufstockungsbetrag zum Bruttogehalt bei, er übernimmt auch 80 Prozent der bisherigen Rentenbeiträge. Auch sie würden ja sonst während der Alterszeitzeit halbiert werden.
Einbußen bei der Rente abschätzen
Doch 80 Prozent sind nicht 100 Prozent - und das hat Folgen, wie Experte Morgenstern vom Deutschen Institut für Altersvorsorge erläutert: ""Es gibt hier eine gewisse Einbuße in der gesetzlichen Rente. Wenn ich meine Planung für den Übergang in die Rentenzeit mache, sollte ich beachten, dass ein etwas geringerer Rentenanspruch in der gesetzlichen Rente entsteht."" Diese kleine Rentenlücke sollte man, falls nötig, schließen können - etwa durch eine Betriebsrente, so der Experte.
Wer das Arbeitsleben also über die Altersteilzeit ausklingen lassen möchte, sollte das mit seinem Arbeitsgeber frühzeitig vereinbaren. Und er sollte gut durchrechnen, ob er etwaige finanzielle Einbußen ausgleichen kann. Beratungen zu den Möglichkeiten der Altersteilzeit bieten zum Beispiel Rentenberater, aber auch die Deutsche Rentenversicherung an.",2025-01-31/wirtschaft/article_3.md
1196,"Nach US-Zollankündigung
Wall Street dreht ins Minus
Stand: 31.01.2025 22:16 Uhr
Unsicherheit über die Zollpolitik der neuen Regierung hat zum Wochenschluss die Wall Street erfasst. Von anfänglich stärkeren Gewinnen blieb am Ende nicht mehr viel.
Die Verunsicherung rund um die US-Handelspolitik drückte zum Wochenschluss die Kurse an der Wall Street nach zunächst flottem Start noch ins Minus. Der Dow-Jones-Index der Standardwerte notierte zuletzt 0,75 Prozent schwächer bei 44.544 Punkten. Im Tageshoch bei 45.054 Punkten war der Leitindex der Standardwerte nur ganz knapp an seinem Rekordhoch bei 45.073 Zählern gescheitert.
Der breiter gefasste S&P 500 lag am Ende bei 6.040 Zählern ebenfalls um 0,5 Prozent im Minus. Das Tageshoch lag hier bei 6.120 Punkten ebenfalls nur knapp unter dem Allzeithoch bei 6.128 Punkten. Der Index der Technologiebörse Nasdaq, der lange Zeit im Plus gelegen hatte, schloss bei 19.627 Zählern um 0,28 Prozent niedriger. Der Auswahlindex Nasdaq 100 gab leicht um 0,14 Prozent auf 21.478 Stellen nach.
Zölle treten am Samstag in Kraft
Die USA wollen ab Samstag (1.2.) Zölle auf Importe aus Mexiko, Kanada und China erheben. Auf Waren aus Kanada und Mexiko soll ein Zoll von 25 Prozent erhoben werden, auf Güter aus China ein Zoll von zehn Prozent, erklärte die Sprecherin des Weißen Hauses, Karoline Leavitt, am Abend. Sie wollte aber nicht sagen, ob es Ausnahmen geben werde.
""Am Ende aber ist ein dauerhafter Zoll in dieser Höhe sicher nicht die Lösung"", kommentierte Konstantin Oldenburger, Analyst vom Broker CMC Markets.",2025-01-31/wirtschaft/article_7.md
1197,"Der Auswahlindex Nasdaq 100 gab leicht um 0,14 Prozent auf 21.478 Stellen nach.
Zölle treten am Samstag in Kraft
Die USA wollen ab Samstag (1.2.) Zölle auf Importe aus Mexiko, Kanada und China erheben. Auf Waren aus Kanada und Mexiko soll ein Zoll von 25 Prozent erhoben werden, auf Güter aus China ein Zoll von zehn Prozent, erklärte die Sprecherin des Weißen Hauses, Karoline Leavitt, am Abend. Sie wollte aber nicht sagen, ob es Ausnahmen geben werde.
""Am Ende aber ist ein dauerhafter Zoll in dieser Höhe sicher nicht die Lösung"", kommentierte Konstantin Oldenburger, Analyst vom Broker CMC Markets. Stattdessen sei es wahrscheinlicher, dass die Zölle beispielsweise nur auf bestimmte Importe abzielen würden.
Mit den Zöllen sollen Mexiko und Kanada dazu bewegt werden, Maßnahmen zu ergreifen, um illegale Einwanderer und Lieferungen der synthetischen Droge Fentanyl über ihre Grenzen in die USA zu stoppen. Trump habe sich noch nicht auf einen Zeitplan für die Einführung von Zöllen auf Produkte aus der Europäischen Union (EU) festgelegt, ergänzte Leavitt. Sie wollte nicht sagen, ob die Zollsätze für alle EU-Länder gleich oder unterschiedlich ausfallen könnten.
Ölprodukte im Fokus
Unklar blieb, ob die Zölle auch auf Ölimporte erhoben werden sollten. Diese könnten laut Trump ausgeschlossen sein, ""vielleicht aber auch nicht."" Die Verunsicherung rund um die US-Handelspolitik drückte den Preis für US-Rohöl in den vergangenen zwei Wochen um rund zehn Prozent nach unten. Die Nordsee-Sorte Brent verbilligte sich in dieser Zeit um etwa sechs Prozent. Auch heute gaben die Notierungen nach.
Ölaktien tendieren an der Wall Street leichter
Bei den großen US-Ölkonzernen haben sinkende Preise im vergangenen Jahr auf die Ergebnisse gedrückt.",2025-01-31/wirtschaft/article_7.md
1198,"Sie wollte nicht sagen, ob die Zollsätze für alle EU-Länder gleich oder unterschiedlich ausfallen könnten.
Ölprodukte im Fokus
Unklar blieb, ob die Zölle auch auf Ölimporte erhoben werden sollten. Diese könnten laut Trump ausgeschlossen sein, ""vielleicht aber auch nicht."" Die Verunsicherung rund um die US-Handelspolitik drückte den Preis für US-Rohöl in den vergangenen zwei Wochen um rund zehn Prozent nach unten. Die Nordsee-Sorte Brent verbilligte sich in dieser Zeit um etwa sechs Prozent. Auch heute gaben die Notierungen nach.
Ölaktien tendieren an der Wall Street leichter
Bei den großen US-Ölkonzernen haben sinkende Preise im vergangenen Jahr auf die Ergebnisse gedrückt. Sowohl Dow-Mitglied Chevron als auch Exxon Mobil vermeldeten vor Handelsstart einen Gewinnrückgang für das vergangene Jahr. Dabei enttäuschte Chevron die Markterwartungen, Exxon Mobil konnte hingegen positiv überraschen. Tags zuvor hatte bereits Shell einen Gewinnrückgang vermeldet.
Apple kann Gewinne nicht halten
Der iPhone-Anbieter Apple konnte indes seine anfänglichen Gewinne nach einem Rekordergebnis nicht halten. Die Aktie kletterte zeitweise um bis zu vier Prozent nach oben. Danach baute sie ihre Gewinne wieder ab und schloss am Ende um 0,67 Prozent leichter bei 236,00 Dollar.
""Wir sehen eine anhaltende Schwäche in China, und das war schon immer ein Schmerzpunkt für Apple"", sagte Mark Malek, Chefanleger beim Broker Muriel Siebert & Co. Der Experte zeigte sich jedoch optimistisch: ""Die Gründe, die sie für den Rückgang der iPhone-Verkäufe in China angegeben haben, haben mehr mit Problemen in der Lieferkette und weniger mit der Nachfrage zu tun.""
Insgesamt war das komplexe Zahlenwerk aber auch auf den zweiten Blick nicht schlecht. Die neuen Funktionen mit Künstlicher Intelligenz kurbelten die iPhone-Verkäufe im abgelaufenen Quartal an.",2025-01-31/wirtschaft/article_7.md
1199,"Danach baute sie ihre Gewinne wieder ab und schloss am Ende um 0,67 Prozent leichter bei 236,00 Dollar.
""Wir sehen eine anhaltende Schwäche in China, und das war schon immer ein Schmerzpunkt für Apple"", sagte Mark Malek, Chefanleger beim Broker Muriel Siebert & Co. Der Experte zeigte sich jedoch optimistisch: ""Die Gründe, die sie für den Rückgang der iPhone-Verkäufe in China angegeben haben, haben mehr mit Problemen in der Lieferkette und weniger mit der Nachfrage zu tun.""
Insgesamt war das komplexe Zahlenwerk aber auch auf den zweiten Blick nicht schlecht. Die neuen Funktionen mit Künstlicher Intelligenz kurbelten die iPhone-Verkäufe im abgelaufenen Quartal an. Das operative Ergebnis habe positiv überrascht und der Ausblick auf das laufende Quartal sei besser als befürchtet ausgefallen, bemerkte Goldman-Sachs-Analyst Michael Ng.
""Die Anleger hatten damit gerechnet, dass die Ergebnisse noch schwächer ausfallen als von Analysten erwartet"", sagte Sam Stovall, Chefstratege beim Analysehaus CFRA.
US-Konsumausgaben steigen
In den Vereinigten Staaten kann derweil in Sachen Inflation noch keine wirkliche Entwarnung gegeben werden. Denn die wichtigen Konsumausgaben der Verbraucher sind im Dezember stärker gestiegen als erwartet. Zum Vormonat erhöhten sie sich um 0,7 Prozent, wie das Handelsministerium am Nachmittag in Washington mitteilte. Analysten hatten im Schnitt einen Anstieg um 0,5 Prozent erwartet.
Der PCE-Deflator der persönlichen Konsumausgaben, eine Kennzahl zur Preisentwicklung, die von der Notenbank besonders beobachtet wird, stieg um 2,6 Prozent zum entsprechenden Vorjahresmonat. Dies war so erwartet worden. Im Vormonat hatte die Jahresrate des PCE-Deflator 2,4 Prozent betragen.",2025-01-31/wirtschaft/article_7.md
1200,"Denn die wichtigen Konsumausgaben der Verbraucher sind im Dezember stärker gestiegen als erwartet. Zum Vormonat erhöhten sie sich um 0,7 Prozent, wie das Handelsministerium am Nachmittag in Washington mitteilte. Analysten hatten im Schnitt einen Anstieg um 0,5 Prozent erwartet.
Der PCE-Deflator der persönlichen Konsumausgaben, eine Kennzahl zur Preisentwicklung, die von der Notenbank besonders beobachtet wird, stieg um 2,6 Prozent zum entsprechenden Vorjahresmonat. Dies war so erwartet worden. Im Vormonat hatte die Jahresrate des PCE-Deflator 2,4 Prozent betragen.
Der PCE-Index ist das bevorzugte Preismaß der US-Notenbank und wird daher an den Finanzmärkten stark beachtet. Die Notenbank strebt eine Rate von zwei Prozent an. Die Fed hatte den Leitzins am Mittwoch in der Spanne von 4,25 bis 5,50 Prozent belassen. Noch ist unklar, ob und wann sie ihre Zinsen erneut senken wird.
Fed sollte sich Zeit lassen
Aus der US-Notenbank kommen derweil Stimmen, die für einen vorsichtigeren Zinskurs werben. Zwar könne eine sinkende Inflation weitere Senkungen des Leitzinses in diesem Jahr ermöglichen, sagte heute das Führungsmitglied der US-Notenbank Michelle Bowman.
Zugleich nannte sie eine Reihe von Risikofaktoren, die den Prozess nachlassender Teuerung verlangsamen oder den Preisdruck gar hochhalten könnten: Dazu zählten steigende Löhne, Entwicklungen an den Finanzmärkten, geopolitische Risiken und die künftige Politik der Regierung von Präsident Donald Trump. Jüngst drohte dieser erneut, dass die USA möglicherweise Zölle von 25 Prozent auf Importe aus Mexiko und Kanada erheben könnten.",2025-01-31/wirtschaft/article_7.md
